tale_id,num_episodes,num_sentences,num_clauses,num_words,avg_episode_length,avg_sentence_length,avg_clause_length,avg_dep_distance_clause,avg_dep_distance_sentence,avg_dep_distance_episode,Average_Eventfulness,Average_I,CLI
52,16,43,228,1718,101.05882352941177,39.95348837209303,7.535087719298246,0.40789473684210525,2.1627906976744184,5.470588235294118,0.3953488372093023,0.855056787452677,11.49700384122919
53,26,37,204,1306,48.370370370370374,35.2972972972973,6.401960784313726,0.10784313725490197,0.5945945945945946,0.8148148148148148,0.7297297297297297,0.43389335281227176,11.758095238095237
54,20,34,256,1870,89.04761904761905,55.0,7.3046875,2.12109375,15.970588235294118,25.857142857142858,0.6176470588235294,9.864186851211073,8.177616580310882
55,26,44,192,1494,55.333333333333336,33.95454545454545,7.78125,3.9375,17.181818181818183,28.0,0.6136363636363636,10.543388429752067,10.556641679160421
56,2,4,26,148,49.333333333333336,37.0,5.6923076923076925,5.115384615384615,33.25,44.333333333333336,0.75,24.9375,11.627878787878789
57,21,46,284,1906,86.63636363636364,41.43478260869565,6.711267605633803,5.422535211267606,33.47826086956522,70.0,0.4782608695652174,16.01134215500945,10.750721893491122
58,20,59,366,2510,119.52380952380952,42.54237288135593,6.85792349726776,0.11475409836065574,0.711864406779661,2.0,0.3559322033898305,0.2533754668198793,7.128177613320997
59,39,71,338,2678,66.95,37.71830985915493,7.923076923076923,0.0029585798816568047,0.014084507042253521,0.025,0.5633802816901409,0.007934933544931562,9.568903993203062
60,38,74,282,2382,61.07692307692308,32.189189189189186,8.446808510638299,8.595744680851064,32.75675675675676,62.15384615384615,0.527027027027027,17.26369612856099,12.7185971563981
61,36,64,308,2410,65.13513513513513,37.65625,7.824675324675325,4.042207792207792,19.453125,33.648648648648646,0.578125,11.246337890625,11.793072625698326
62,12,21,114,796,61.23076923076923,37.904761904761905,6.982456140350878,6.192982456140351,33.61904761904762,54.30769230769231,0.6190476190476191,20.811791383219955,10.142365591397851
63,19,32,188,1564,78.2,48.875,8.319148936170214,6.308510638297872,37.0625,59.3,0.625,23.1640625,11.55369014084507
64,14,23,104,690,46.0,30.0,6.634615384615385,4.5,20.347826086956523,31.2,0.6521739130434783,13.270321361058603,8.579612903225804
