tale_id,episode_id,sentence,num_words,num_clauses,dep_distance,Eventfulness,I
9,28,-exclamó el mozo-; esto no puedo hacerlo.,9,2,36,0.5,18.0
9,29,"A lo que replicó la zorra: - Si te niegas, no tengo más remedio que dejarte; pero antes voy a darte aún otro buen consejo.",29,11,210,0.3333333333333333,70.0
9,29,Guárdate de dos cosas: de comprar carne de horca y de sentarte al borde de un pozo.,19,3,171,0.3333333333333333,57.0
9,29,"- Y, dichas estas palabras, se adentró en el bosque.",13,5,78,0.3333333333333333,26.0
9,30,"Pensó el muchacho: ""¡Qué raro es este animal, y vaya ocurrencias las suyas!",17,4,97,0.3333333333333333,32.33333333333333
9,30,¡Quién comprará carne de horca!,6,1,15,0.3333333333333333,5.0
9,30,"Y en cuanto al capricho de sentarme al borde de un pozo, jamás me ha pasado por las mientes"".",22,3,127,0.3333333333333333,42.33333333333333
9,31,Continuó su camino con la bella princesa y hubo de pasar por el pueblo donde se habían quedado sus hermanos.,21,3,210,0.25,52.5
9,31,"Notó en él gran revuelo y alboroto, y, al preguntar la causa, contestáronle que iban a ahorcar a dos individuos.",24,7,216,0.25,54.0
9,31,"Al acercarse vio que eran sus hermanos, los cuales habían cometido toda clase de tropelías y derrochado su hacienda.",21,4,146,0.25,36.5
9,31,Preguntó él si no podría rescatarlos.,7,2,13,0.25,3.25
9,32,- Si queréis pagar por ellos -replicáronle-.,8,3,28,0.5,14.0
9,32,"Mas, ¿por qué emplear vuestro dinero en libertar a dos criminales?",13,2,51,0.5,25.5
9,33,"Pero él, sin atender a razones, los rescató, y todos juntos tomaron el camino de su casa.",21,6,210,1.0,210.0
9,34,"Al llegar al bosque donde por primera vez se encontraran con la zorra, como quiera que en él era la temperatura fresca y agradable, y fuera caía un sol achicharrante, dijeron los hermanos: - Vamos a descansar un poco junto al pozo; comeremos un bocado y beberemos un trago.",55,13,1080,1.0,1080.0
9,35,"Avínose el menor y, olvidándose, con la animación de la charla, de la recomendación de la zorra, sentóse al borde del pozo sin pensar nada malo.",31,6,465,0.3333333333333333,155.0
9,35,"Pero los dos hermanos le dieron un empujón y lo echaron al fondo; seguidamente se pusieron en camino, llevándose a la princesa, el caballo y el pájaro.",31,7,240,0.3333333333333333,80.0
9,35,"Al llegar a casa, dijeron al Rey, su padre: - No solamente traemos el pájaro de oro, sino también el caballo de oro y la princesa del Castillo de Oro.",35,7,562,0.3333333333333333,187.33333333333331
9,36,"Hubo grandes fiestas y regocijos, y todo el mundo estaba muy contento, aparte el caballo, que se negaba a comer; el pájaro, que no quería cantar, y la princesa, que permanecía retraída y llorosa.",42,15,783,1.0,783.0
9,37,"El hermano menor no había muerto, sin embargo.",10,2,45,0.3333333333333333,15.0
9,37,"Afortunadamente el pozo estaba seco, y él fue a caer sobre un lecho de musgo, sin sufrir daño alguno; sólo que no podía salir de su prisión.",31,6,289,0.3333333333333333,96.33333333333333
9,37,"Tampoco en aquel apuro lo abandonó su fiel zorra, la cual, acudiendo a toda prisa, le riñó por no haber seguido sus consejos.",27,5,182,0.3333333333333333,60.666666666666664
9,38,"- A pesar de todo, no puedo abandonarte a tu suerte -dijo-; te sacaré otra vez de este apuro.",22,4,127,0.3333333333333333,42.33333333333333
9,38,"- Indicóle que se cogiese a su rabo, agarrándose fuertemente, y luego tiró hacia arriba-.",18,6,111,0.3333333333333333,37.0
9,38,"Todavía no estás fuera de peligro -le dijo-, pues tus hermanos no están seguros de tu muerte, y han apostado guardianes en el bosque con orden de matarte si te dejas ver.",35,6,355,0.3333333333333333,118.33333333333333
9,39,"El joven trocó sus vestidos por los de un pobre viejo que encontró en el camino, y de esta manera pudo llegar al palacio del Rey, su padre.",31,5,465,0.3333333333333333,155.0
9,39,"Nadie lo reconoció; pero el pájaro se puso a cantar, y el caballo a comer, mientras se secaban las lágrimas de los ojos de la princesa.",30,7,407,0.3333333333333333,135.66666666666666
9,39,"Admirado, preguntó el Rey: - ¿Qué significa esto?",11,4,55,0.3333333333333333,18.333333333333332
9,40,"Y respondió la doncella: - No lo sé, pero me sentía muy triste y ahora estoy alegre.",20,7,100,0.2,20.0
9,40,Me parece como si hubiese llegado mi legítimo esposo.,10,3,45,0.2,9.0
9,40,"- Y le contó todo lo que le había sucedido, a pesar de las amenazas de muerte que le habían hecho los dos hermanos, si los descubría.",30,8,435,0.2,87.0
